Country,City,Region,Subregion,Customer,Industry,Segment,Product,Sales,Quantity,Discount,Profit,Year,Month,Day
South Korea,Gwangju,APJ,APAC,News Corp.,Misc,Strategic,Marketing Suite - Gold,104.9,5.0,0.0,25.176,2021,11,26
South Korea,Gwangju,APJ,APAC,News Corp.,Misc,Strategic,ContactMatcher,61.04,4.0,0.0,30.52,2021,11,26
South Korea,Gwangju,APJ,APAC,News Corp.,Misc,Strategic,Support,10.95,3.0,0.0,5.1465,2021,11,26
Japan,Saitama,APJ,JAPN,Walgreens,Retail,Strategic,Support,9.392,2.0,0.2,3.2872,2022,12,10
Japan,Saitama,APJ,JAPN,Walgreens,Retail,Strategic,ChatBot Plugin,9.328,1.0,0.2,0.8162,2022,12,10
Luxembourg,Luxembourg,EMEA,EU-WEST,Johnson & Johnson,Healthcare,SMB,ContactMatcher,8.26,2.0,0.0,3.8822,2023,9,26
Luxembourg,Luxembourg,EMEA,EU-WEST,Johnson & Johnson,Healthcare,SMB,FinanceHub,269.97,3.0,0.0,51.2943,2023,9,26
Netherlands,The Hague,EMEA,EU-WEST,Pemex,Energy,Enterprise,Support,29.04,3.0,0.0,13.9392,2021,1,23
Netherlands,The Hague,EMEA,EU-WEST,Pemex,Energy,Enterprise,FinanceHub,14.62,2.0,0.0,6.8714,2021,1,23
Chile,Santiago,AMER,LATAM,Mitsubishi,Manufacturing,Enterprise,Support,11.952,3.0,0.2,4.3326,2021,6,18
Chile,Santiago,AMER,LATAM,Mitsubishi,Manufacturing,Enterprise,ContactMatcher,4.536,7.0,0.7,-3.3264,2021,6,18
Chile,Santiago,AMER,LATAM,Mitsubishi,Manufacturing,Enterprise,ContactMatcher,9.156,2.0,0.7,-6.104,2021,6,18
Chile,Santiago,AMER,LATAM,Mitsubishi,Manufacturing,Enterprise,SaaS Connector Pack,75.36,5.0,0.2,20.724,2021,6,18
United States,Seattle,AMER,NAMER,Verizon Communications,Communications,Strategic,ContactMatcher,57.504,6.0,0.2,20.1264,2021,10,2
Mexico,Puerto Vallarta,AMER,LATAM,PepsiCo,Consumer Products,Strategic,ChatBot Plugin,38.864,7.0,0.2,7.7728,2023,11,19
Japan,Tokyo,APJ,JAPN,Carrefour,Retail,Strategic,Support,15.552,3.0,0.2,5.4432,2020,8,17
Argentina,Córdoba,AMER,LATAM,Walt Disney,Communications,Strategic,OneView,162.64,2.0,0.0,45.5392,2022,7,18
Argentina,Córdoba,AMER,LATAM,Walt Disney,Communications,Strategic,Site Analytics,597.0,3.0,0.0,280.59,2022,7,18
Argentina,Córdoba,AMER,LATAM,Walt Disney,Communications,Strategic,Support,55.48,1.0,0.0,26.6304,2022,7,18
France,Paris,EMEA,EU-WEST,Airbus,Manufacturing,SMB,SaaS Connector Pack,289.8,7.0,0.2,36.225,2021,7,11
France,Paris,EMEA,EU-WEST,Airbus,Manufacturing,SMB,ContactMatcher,2.502,3.0,0.7,-2.0016,2021,7,11
France,Paris,EMEA,EU-WEST,Airbus,Manufacturing,SMB,ContactMatcher,6.48,4.0,0.7,-4.752,2021,7,11
France,Paris,EMEA,EU-WEST,Airbus,Manufacturing,SMB,FinanceHub,341.488,8.0,0.3,-73.176,2021,7,11
France,Paris,EMEA,EU-WEST,Airbus,Manufacturing,SMB,ChatBot Plugin,11.12,5.0,0.2,0.834,2021,7,11
France,Paris,EMEA,EU-WEST,Airbus,Manufacturing,SMB,SaaS Connector Pack,25.344,6.0,0.2,3.4848,2021,7,11
India,Mumbai,APJ,IND,Engie,Energy,SMB,SaaS Connector Pack,17.31,3.0,0.0,5.193,2022,12,2
Brazil,São Paulo,AMER,LATAM,Anthem,Healthcare,SMB,Data Smasher,199.95,5.0,0.0,63.984,2023,12,23
Brazil,São Paulo,AMER,LATAM,Anthem,Healthcare,SMB,FinanceHub,1586.69,7.0,0.0,412.5394,2023,12,23
Brazil,São Paulo,AMER,LATAM,Anthem,Healthcare,SMB,Data Smasher,84.99,1.0,0.0,30.5964,2023,12,23
Brazil,São Paulo,AMER,LATAM,Anthem,Healthcare,SMB,ContactMatcher,411.8,2.0,0.0,70.006,2023,12,23
United States,New York City,AMER,NAMER,Gazprom,Energy,Strategic,Storage,11.34,3.0,0.0,5.2164,2020,10,31
United States,New York City,AMER,NAMER,Gazprom,Energy,Strategic,Marketing Suite - Gold,80.3,5.0,0.0,20.878,2020,10,31
United States,New York City,AMER,NAMER,Gazprom,Energy,Strategic,ContactMatcher,15.968,2.0,0.2,5.3892,2020,10,31
United States,New York City,AMER,NAMER,Gazprom,Energy,Strategic,Support,64.74,13.0,0.0,30.4278,2020,10,31
United States,New York City,AMER,NAMER,Gazprom,Energy,Strategic,ContactMatcher,19.296,3.0,0.2,6.03,2020,10,31
United States,New York City,AMER,NAMER,Gazprom,Energy,Strategic,Marketing Suite - Gold,405.64,4.0,0.0,12.1692,2020,10,31
United States,New York City,AMER,NAMER,Gazprom,Energy,Strategic,FinanceHub,146.352,3.0,0.2,-9.147,2020,10,31
United States,New York City,AMER,NAMER,Gazprom,Energy,Strategic,Data Smasher,251.91,9.0,0.0,47.8629,2020,10,31
United States,New York City,AMER,NAMER,Gazprom,Energy,Strategic,ChatBot Plugin,12.39,3.0,0.0,3.717,2020,10,31
United States,Phoenix,AMER,NAMER,Volkswagen,Manufacturing,SMB,Data Smasher,199.96,4.0,0.0,69.986,2021,4,13
United States,Phoenix,AMER,NAMER,Volkswagen,Manufacturing,SMB,ContactMatcher,710.832,3.0,0.2,-97.7394,2021,4,13
France,Paris,EMEA,EU-WEST,Wells Fargo,Finance,Strategic,ContactMatcher,1.941,1.0,0.7,-1.294,2022,7,22
United States,Lawrence,AMER,NAMER,Allstate,Finance,SMB,FinanceHub,283.92,5.0,0.2,-46.137,2023,11,21
Canada,Toronto,AMER,NAMER,Coca-Cola,Consumer Products,Strategic,ContactMatcher,7.312,2.0,0.2,2.5592,2022,11,27
United States,Detroit,AMER,NAMER,Kroger,Retail,Enterprise,Data Smasher,59.97,3.0,0.0,13.7931,2023,11,8
United States,Detroit,AMER,NAMER,Kroger,Retail,Enterprise,Site Analytics,761.544,7.0,0.2,66.6351,2023,11,8
United States,Los Angeles,AMER,NAMER,Trafigura Group,Finance,SMB,SaaS Connector Pack,58.2,3.0,0.0,28.518,2020,12,1
China,Beijing,APJ,APAC,Carrefour,Retail,SMB,Support,39.9,5.0,0.0,19.95,2023,9,13
China,Beijing,APJ,APAC,Carrefour,Retail,SMB,OneView,90.86,7.0,0.0,26.3494,2023,9,13
China,Beijing,APJ,APAC,Carrefour,Retail,SMB,Support,94.85,5.0,0.0,45.528,2023,9,13
Chile,Santiago,AMER,LATAM,Tyson Foods,Consumer Products,SMB,Support,106.232,7.0,0.2,37.1812,2021,12,24
Chile,Santiago,AMER,LATAM,Tyson Foods,Consumer Products,SMB,Site Analytics,111.984,2.0,0.2,11.1984,2021,12,24
Chile,Santiago,AMER,LATAM,Tyson Foods,Consumer Products,SMB,SaaS Connector Pack,7.712,2.0,0.2,1.7352,2021,12,24
United States,New York City,AMER,NAMER,Airbus,Manufacturing,SMB,Support,37.44,6.0,0.0,16.848,2023,2,24
Japan,Tokyo,APJ,JAPN,Daimler,Transportation,Enterprise,FinanceHub,23.68,2.0,0.2,8.88,2020,11,23
United Kingdom,London,EMEA,UKIR,Microsoft,Tech,SMB,FinanceHub,122.12,4.0,0.0,56.1752,2022,6,24
United Kingdom,London,EMEA,UKIR,Microsoft,Tech,SMB,FinanceHub,18.45,5.0,0.0,8.6715,2022,6,24
United Kingdom,London,EMEA,UKIR,Microsoft,Tech,SMB,Marketing Suite - Gold,324.9,5.0,0.0,38.988,2022,6,24
United Kingdom,London,EMEA,UKIR,Microsoft,Tech,SMB,Support,146.73,3.0,0.0,68.9631,2022,6,24
United Kingdom,London,EMEA,UKIR,Microsoft,Tech,SMB,Storage,3.96,2.0,0.0,1.4652,2022,6,24
United States,Austin,AMER,NAMER,Petrobras,Energy,Strategic,FinanceHub,5.76,2.0,0.0,2.6496,2021,10,26
Philippines,Manila,APJ,APAC,Mondelez International,Consumer Products,SMB,ContactMatcher,26.55,3.0,0.0,13.0095,2023,7,16
Philippines,Manila,APJ,APAC,Mondelez International,Consumer Products,SMB,ContactMatcher,310.443,3.0,0.3,-48.7839,2023,7,16
Luxembourg,Luxembourg,EMEA,EU-WEST,HonHai Precision Industry,Tech,Enterprise,FinanceHub,479.9,5.0,0.0,81.583,2020,11,17
New Zealand,Auckland,APJ,ANZ,Amazon,Tech,SMB,Support,12.88,1.0,0.0,0.3864,2021,4,13
Sweden,Stockholm,EMEA,NOR,Costco Wholesale,Retail,SMB,ChatBot Plugin,13.12,5.0,0.2,1.476,2021,11,25
Ukraine,Kyiv,EMEA,EU-EAST,Banco Santander,Finance,Enterprise,ContactMatcher,511.84,8.0,0.0,240.5648,2022,5,16
Ukraine,Kyiv,EMEA,EU-EAST,Banco Santander,Finance,Enterprise,ChatBot Plugin,91.96,4.0,0.0,25.7488,2022,5,16
Ukraine,Kyiv,EMEA,EU-EAST,Banco Santander,Finance,Enterprise,ChatBot Plugin,8.34,3.0,0.0,2.1684,2022,5,16
Belgium,Brussels,EMEA,EU-WEST,Mondelez International,Consumer Products,SMB,Marketing Suite - Gold,37.68,3.0,0.2,2.355,2023,9,8
Belgium,Brussels,EMEA,EU-WEST,Mondelez International,Consumer Products,SMB,Data Smasher,279.944,7.0,0.2,80.4839,2023,9,8
Russia,Moscow,EMEA,EU-EAST,Ford Motor,Manufacturing,SMB,Marketing Suite - Gold,636.408,3.0,0.2,-15.9102,2020,3,10
Russia,Moscow,EMEA,EU-EAST,Ford Motor,Manufacturing,SMB,ChatBot Plugin,83.168,4.0,0.2,9.3564,2020,3,10
Chile,Santiago,AMER,LATAM,Ford Motor,Manufacturing,Enterprise,FinanceHub,259.136,4.0,0.2,-25.9136,2020,7,18
United Kingdom,London,EMEA,UKIR,Volkswagen,Manufacturing,Strategic,Support,221.92,4.0,0.0,106.5216,2023,3,25
United Kingdom,London,EMEA,UKIR,Volkswagen,Manufacturing,Strategic,Data Smasher,26.0,2.0,0.0,11.7,2023,3,25
Germany,Dresden,EMEA,EU-WEST,Pfizer,Healthcare,SMB,Support,15.552,3.0,0.2,5.4432,2020,9,30
Japan,Sapporo,APJ,JAPN,Ford Motor,Manufacturing,Strategic,ContactMatcher,0.876,1.0,0.8,-1.4016,2020,9,26
United States,Providence,AMER,NAMER,Comcast,Communications,SMB,Support,19.98,1.0,0.0,9.3906,2021,10,31
United States,Providence,AMER,NAMER,Comcast,Communications,SMB,ContactMatcher,398.352,3.0,0.2,124.485,2021,10,31
United States,Providence,AMER,NAMER,Comcast,Communications,SMB,ChatBot Plugin,5.04,3.0,0.0,1.26,2021,10,31
United States,Providence,AMER,NAMER,Comcast,Communications,SMB,Storage,17.45,5.0,0.0,8.027,2021,10,31
United States,Providence,AMER,NAMER,Comcast,Communications,SMB,FinanceHub,323.136,4.0,0.2,20.196,2021,10,31
United States,Providence,AMER,NAMER,Comcast,Communications,SMB,Support,29.7,3.0,0.0,8.019,2021,10,31
United States,Providence,AMER,NAMER,Comcast,Communications,SMB,Site Analytics,1295.84,4.0,0.2,145.782,2021,10,31
United States,Providence,AMER,NAMER,Comcast,Communications,SMB,Marketing Suite - Gold,46.84,2.0,0.0,12.6468,2021,10,31
United States,Providence,AMER,NAMER,Comcast,Communications,SMB,Marketing Suite,425.833,1.0,0.15,20.0392,2021,10,31
United Kingdom,Liverpool,EMEA,UKIR,American Express,Finance,SMB,ContactMatcher,209.67,1.0,0.4,-13.978,2021,10,12
United States,Burlington,AMER,NAMER,Allianz,Finance,SMB,Support,159.88,7.0,0.0,73.5448,2022,9,20
Canada,Toronto,AMER,NAMER,Chevron,Energy,Strategic,Support,5.28,1.0,0.0,2.376,2023,4,14
Canada,Toronto,AMER,NAMER,Chevron,Energy,Strategic,ContactMatcher,895.92,5.0,0.2,302.373,2023,4,14
Germany,Munich,EMEA,EU-WEST,Amazon,Tech,SMB,ContactMatcher,2.808,3.0,0.7,-1.9656,2023,1,8
United States,Sacramento,AMER,NAMER,Royal Dutch Shell,Energy,Strategic,FinanceHub,215.976,3.0,0.2,-2.6997,2023,11,10
Brazil,Manaus,AMER,LATAM,Lukoil,Energy,Enterprise,Marketing Suite,241.96,2.0,0.0,41.1332,2023,9,23
Brazil,Manaus,AMER,LATAM,Lukoil,Energy,Enterprise,FinanceHub,27.72,9.0,0.0,13.3056,2023,9,23
France,Paris,EMEA,EU-WEST,Lukoil,Energy,Enterprise,SaaS Connector Pack - Gold,104.68,5.0,0.2,35.3295,2023,12,2
France,Paris,EMEA,EU-WEST,Lukoil,Energy,Enterprise,Site Analytics,62.958,7.0,0.4,9.4437,2023,12,2
France,Paris,EMEA,EU-WEST,Morgan Stanley,Finance,SMB,Data Smasher,86.376,3.0,0.2,1.0797,2020,6,23
France,Paris,EMEA,EU-WEST,Huawei,Tech,Enterprise,SaaS Connector Pack,64.944,3.0,0.2,6.4944,2021,10,4
France,Paris,EMEA,EU-WEST,Huawei,Tech,Enterprise,Support,20.736,4.0,0.2,7.2576,2021,10,4
Greece,Athens,EMEA,EU-EAST,Verizon Communications,Communications,Strategic,OneView,33.28,4.0,0.0,9.3184,2020,5,20
Greece,Athens,EMEA,EU-EAST,Verizon Communications,Communications,Strategic,ChatBot Plugin,38.52,9.0,0.0,11.9412,2020,5,20
Greece,Athens,EMEA,EU-EAST,Verizon Communications,Communications,Strategic,SaaS Connector Pack,139.86,7.0,0.0,60.1398,2020,5,20
United Kingdom,London,EMEA,UKIR,Prudential Financial,Finance,SMB,Support,19.65,3.0,0.0,9.039,2021,11,20
France,Paris,EMEA,EU-WEST,ConocoPhillips,Energy,SMB,ContactMatcher,152.991,3.0,0.7,-122.3928,2021,11,30
France,Paris,EMEA,EU-WEST,ConocoPhillips,Energy,SMB,Storage,10.584,7.0,0.2,-2.3814,2021,11,30
France,Paris,EMEA,EU-WEST,ConocoPhillips,Energy,SMB,Site Analytics,94.92,4.0,0.4,15.82,2021,11,30
Japan,Saitama,APJ,JAPN,Cisco Systems,Tech,SMB,SaaS Connector Pack,14.76,5.0,0.6,-11.439,2021,12,31
Japan,Saitama,APJ,JAPN,Cisco Systems,Tech,SMB,ContactMatcher,3.656,4.0,0.8,-5.8496,2021,12,31
United Kingdom,London,EMEA,UKIR,Daimler,Transportation,SMB,Support,146.82,3.0,0.0,73.41,2023,11,17
United Kingdom,Leeds,EMEA,UKIR,Costco Wholesale,Retail,Strategic,ContactMatcher,149.544,9.0,0.2,50.4711,2020,6,6
United Kingdom,Leeds,EMEA,UKIR,Costco Wholesale,Retail,Strategic,Support,17.14,2.0,0.0,4.4564,2020,6,6
United Kingdom,Leeds,EMEA,UKIR,Costco Wholesale,Retail,Strategic,ContactMatcher,991.764,3.0,0.4,-347.1174,2020,6,6
France,Paris,EMEA,EU-WEST,AT&T,Communications,Strategic,Support,30.48,6.0,0.2,9.906,2022,9,2
France,Paris,EMEA,EU-WEST,AT&T,Communications,Strategic,Site Analytics,23.988,2.0,0.4,-4.7976,2022,9,2
France,Paris,EMEA,EU-WEST,AT&T,Communications,Strategic,Storage,16.688,7.0,0.2,5.4236,2022,9,2
France,Nantes,EMEA,EU-WEST,Allianz,Finance,Strategic,FinanceHub,422.058,3.0,0.3,-18.0882,2022,6,26
France,Nantes,EMEA,EU-WEST,Allianz,Finance,Strategic,ContactMatcher,38.088,4.0,0.7,-27.9312,2022,6,26
France,Nantes,EMEA,EU-WEST,Allianz,Finance,Strategic,Marketing Suite - Gold,254.352,6.0,0.2,-50.8704,2022,6,26
United States,Columbus,AMER,NAMER,ConocoPhillips,Energy,SMB,SaaS Connector Pack,43.31,1.0,0.0,4.331,2020,12,12
United Kingdom,London,EMEA,UKIR,Verizon Communications,Communications,SMB,Site Analytics,84.95,5.0,0.0,22.087,2023,4,1
Japan,Sapporo,APJ,JAPN,China National Petroleum,Energy,SMB,FinanceHub,233.058,3.0,0.3,-53.2704,2023,11,20
Poland,Warsaw,EMEA,EU-WEST,AT&T,Communications,SMB,Data Smasher,111.79,7.0,0.0,43.5981,2020,11,24
South Korea,Seoul,APJ,APAC,Alphabet,Tech,SMB,Support,14.94,3.0,0.0,7.0218,2021,11,22
United Kingdom,London,EMEA,UKIR,AmerisourceBergen,Healthcare,Strategic,ContactMatcher,14.16,2.0,0.2,5.133,2022,7,15
Japan,Aichi,APJ,JAPN,Cisco Systems,Tech,Enterprise,SaaS Connector Pack,22.608,3.0,0.6,-10.1736,2022,5,1
United States,New York City,AMER,NAMER,Coca-Cola,Consumer Products,SMB,Storage,21.48,6.0,0.0,10.74,2022,7,26
Luxembourg,Luxembourg,EMEA,EU-WEST,UnitedHealth Group,Healthcare,SMB,Marketing Suite - Gold,501.81,3.0,0.0,0.0,2020,6,22
Luxembourg,Luxembourg,EMEA,EU-WEST,UnitedHealth Group,Healthcare,SMB,Marketing Suite - Gold,161.94,3.0,0.0,9.7164,2020,6,22
Germany,Stuttgart,EMEA,EU-WEST,HonHai Precision Industry,Tech,Enterprise,ChatBot Plugin,17.856,4.0,0.2,2.0088,2023,10,22
Australia,Sydney,APJ,ANZ,Boeing,Manufacturing,SMB,ContactMatcher,8.808,3.0,0.8,-14.9736,2022,9,4
Mexico,Guadalajara,AMER,LATAM,Cigna,Healthcare,SMB,SaaS Connector Pack,79.384,1.0,0.2,29.769,2022,5,15
United States,San Diego,AMER,NAMER,Airbus,Manufacturing,Enterprise,ChatBot Plugin,34.58,1.0,0.0,10.0282,2022,1,7
United States,Fort Worth,AMER,NAMER,Allstate,Finance,Enterprise,Support,314.55,3.0,0.0,150.984,2023,3,14
Japan,Kanagawa,APJ,JAPN,AmerisourceBergen,Healthcare,SMB,Data Smasher,191.976,3.0,0.2,23.997,2022,10,14
Japan,Kanagawa,APJ,JAPN,AmerisourceBergen,Healthcare,SMB,Support,8.288,2.0,0.2,3.0044,2022,10,14
Japan,Kanagawa,APJ,JAPN,AmerisourceBergen,Healthcare,SMB,SaaS Connector Pack,139.92,5.0,0.6,-150.414,2022,10,14
Japan,Kanagawa,APJ,JAPN,AmerisourceBergen,Healthcare,SMB,ChatBot Plugin,15.872,1.0,0.2,1.1904,2022,10,14
Japan,Kanagawa,APJ,JAPN,AmerisourceBergen,Healthcare,SMB,ContactMatcher,6.286,7.0,0.8,-11.0005,2022,10,14
Mexico,Puerto Vallarta,AMER,LATAM,Mondelez International,Consumer Products,SMB,ChatBot Plugin,14.016,3.0,0.2,1.752,2023,1,28
Mexico,Puerto Vallarta,AMER,LATAM,Mondelez International,Consumer Products,SMB,Data Smasher,71.976,3.0,0.2,-8.997,2023,1,28
Mexico,Puerto Vallarta,AMER,LATAM,Mondelez International,Consumer Products,SMB,Site Analytics,107.982,3.0,0.4,-26.9955,2023,1,28
Japan,Ibaraki,APJ,JAPN,Pemex,Energy,Strategic,FinanceHub,305.312,2.0,0.3,-8.7232,2023,11,20
United States,Los Angeles,AMER,NAMER,Allianz,Finance,SMB,ContactMatcher,19.752,3.0,0.2,6.9132,2020,8,1
Japan,Tokyo,APJ,JAPN,Prudential Financial,Finance,Enterprise,ContactMatcher,9.264,3.0,0.8,-13.896,2022,7,31
Japan,Tokyo,APJ,JAPN,Wells Fargo,Finance,Strategic,Marketing Suite - Gold,61.792,4.0,0.2,6.1792,2021,7,30
Turkey,Istanbul,EMEA,MEA,J.P. Morgan Chase & Co.,Finance,Enterprise,Support,45.68,2.0,0.0,21.0128,2022,10,16
Turkey,Istanbul,EMEA,MEA,J.P. Morgan Chase & Co.,Finance,Enterprise,Support,60.12,9.0,0.0,28.8576,2022,10,16
Turkey,Istanbul,EMEA,MEA,J.P. Morgan Chase & Co.,Finance,Enterprise,ContactMatcher,41.72,5.0,0.2,13.0375,2022,10,16
Turkey,Istanbul,EMEA,MEA,J.P. Morgan Chase & Co.,Finance,Enterprise,Support,71.6,8.0,0.0,32.936,2022,10,16
United Kingdom,London,EMEA,UKIR,UnitedHealth Group,Healthcare,SMB,ContactMatcher,85.232,7.0,0.2,30.8966,2022,5,8
United Kingdom,London,EMEA,UKIR,UnitedHealth Group,Healthcare,SMB,FinanceHub,44.4,3.0,0.0,22.2,2022,5,8
United Kingdom,London,EMEA,UKIR,UnitedHealth Group,Healthcare,SMB,FinanceHub,442.764,4.0,0.1,59.0352,2022,5,8
United Kingdom,London,EMEA,UKIR,UnitedHealth Group,Healthcare,SMB,Big Ol Database,3999.95,5.0,0.0,1159.9855,2022,5,8
United Kingdom,London,EMEA,UKIR,UnitedHealth Group,Healthcare,SMB,Data Smasher,199.95,5.0,0.0,21.9945,2022,5,8
United Kingdom,London,EMEA,UKIR,UnitedHealth Group,Healthcare,SMB,SaaS Connector Pack,63.68,8.0,0.0,28.0192,2022,5,8
United States,Jackson,AMER,NAMER,Samsung Electronics,Tech,Strategic,ContactMatcher,54.896,2.0,0.2,18.5274,2023,8,2
Portugal,Lisboa,EMEA,EU-WEST,ConocoPhillips,Energy,SMB,Data Smasher,29.0,2.0,0.0,7.25,2022,7,15
India,Mumbai,APJ,IND,Allianz,Finance,SMB,SaaS Connector Pack - Gold,70.08,6.0,0.0,35.04,2023,8,11
India,Mumbai,APJ,IND,Allianz,Finance,SMB,SaaS Connector Pack,121.3,2.0,0.0,25.473,2023,8,11
India,Mumbai,APJ,IND,Allianz,Finance,SMB,Site Analytics,1454.49,9.0,0.0,378.1674,2023,8,11
United States,New York City,AMER,NAMER,Ford Motor,Manufacturing,SMB,OneView,60.81,3.0,0.0,17.0268,2022,6,26
Canada,Toronto,AMER,NAMER,AT&T,Communications,SMB,ContactMatcher,153.552,3.0,0.2,51.8238,2022,12,11
Canada,Toronto,AMER,NAMER,AT&T,Communications,SMB,OneView,65.34,3.0,0.0,22.869,2022,12,11
Canada,Toronto,AMER,NAMER,AT&T,Communications,SMB,Support,123.92,4.0,0.0,55.764,2022,12,11
Canada,Toronto,AMER,NAMER,AT&T,Communications,SMB,OneView,35.1,3.0,0.0,12.285,2022,12,11
Canada,Toronto,AMER,NAMER,AT&T,Communications,SMB,Data Smasher,44.75,5.0,0.0,8.5025,2022,12,11
South Africa,Johannesburg,EMEA,MEA,Walgreens,Retail,SMB,ChatBot Plugin,4.704,2.0,0.2,0.4116,2022,12,2
Portugal,Porto,EMEA,EU-WEST,Carrefour,Retail,SMB,ChatBot Plugin,14.67,3.0,0.0,3.9609,2020,11,28
France,Paris,EMEA,EU-WEST,Banco Santander,Finance,SMB,Support,15.552,3.0,0.2,5.4432,2021,3,28
France,Paris,EMEA,EU-WEST,Banco Santander,Finance,SMB,Support,5.232,1.0,0.2,1.7004,2021,3,28
United Arab Emirates,Abu Dhabi,EMEA,MEA,Oracle,Tech,SMB,SaaS Connector Pack,22.2,6.0,0.0,9.102,2020,6,1
United Arab Emirates,Abu Dhabi,EMEA,MEA,Oracle,Tech,SMB,Site Analytics,881.93,7.0,0.0,229.3018,2020,6,1
Canada,Toronto,AMER,NAMER,Citigroup,Finance,Enterprise,ContactMatcher,6.096,2.0,0.2,2.1336,2021,9,6
Canada,Toronto,AMER,NAMER,Citigroup,Finance,Enterprise,SaaS Connector Pack,191.82,3.0,0.0,74.8098,2021,9,6
France,Nice,EMEA,EU-WEST,Aetna,Healthcare,SMB,SaaS Connector Pack,20.104,1.0,0.2,1.7591,2021,6,29
South Africa,Cape Town,EMEA,MEA,Airbus,Manufacturing,Enterprise,ChatBot Plugin,67.56,3.0,0.2,8.445,2022,9,11
Australia,Melbourne,APJ,ANZ,Exxon Mobil,Energy,Enterprise,ContactMatcher,29.932,7.0,0.8,-46.3946,2020,7,14
Australia,Melbourne,APJ,ANZ,Exxon Mobil,Energy,Enterprise,Site Analytics,38.272,4.0,0.2,3.8272,2020,7,14
United Kingdom,London,EMEA,UKIR,Walgreens,Retail,Enterprise,ChatBot Plugin,16.52,4.0,0.0,7.5992,2021,8,22
Saudi Arabia,Riyadh,EMEA,MEA,Panasonic,Tech,SMB,Site Analytics,832.93,7.0,0.0,233.2204,2020,11,14
Saudi Arabia,Riyadh,EMEA,MEA,Panasonic,Tech,SMB,ContactMatcher,43.8,10.0,0.0,21.024,2020,11,14
Brazil,Brasília,AMER,LATAM,Itochu,Finance,Strategic,OneView,167.292,6.0,0.1,29.7408,2022,11,28
United Kingdom,London,EMEA,UKIR,Ford Motor,Manufacturing,SMB,SaaS Connector Pack,27.42,1.0,0.0,11.2422,2023,11,22
United States,Chicago,AMER,NAMER,AmerisourceBergen,Healthcare,SMB,ContactMatcher,1.44,1.0,0.2,0.504,2023,10,2
United States,Chicago,AMER,NAMER,AmerisourceBergen,Healthcare,SMB,ContactMatcher,61.776,13.0,0.2,20.8494,2023,10,2
United States,Chicago,AMER,NAMER,AmerisourceBergen,Healthcare,SMB,OneView,241.96,2.0,0.0,60.49,2023,10,2
United States,Chicago,AMER,NAMER,AmerisourceBergen,Healthcare,SMB,FinanceHub,108.608,4.0,0.2,9.5032,2023,10,2
Germany,Berlin,EMEA,EU-WEST,Valero Energy,Energy,Strategic,ChatBot Plugin,2.816,2.0,0.2,0.9856,2020,9,20
United States,Los Angeles,AMER,NAMER,Bank of America Corp.,Finance,Strategic,ContactMatcher,9.984,4.0,0.2,3.6192,2023,7,29
United States,Los Angeles,AMER,NAMER,Bank of America Corp.,Finance,Strategic,Marketing Suite - Gold,14.98,1.0,0.0,4.1944,2023,7,29
United States,Los Angeles,AMER,NAMER,Bank of America Corp.,Finance,Strategic,Site Analytics,1145.6,4.0,0.2,100.24,2023,7,29
Mexico,Mexico City,AMER,LATAM,PepsiCo,Consumer Products,SMB,Site Analytics,485.94,2.0,0.4,-89.089,2021,12,6
Mexico,Mexico City,AMER,LATAM,PepsiCo,Consumer Products,SMB,ChatBot Plugin,37.376,8.0,0.2,4.672,2021,12,6
Mexico,Mexico City,AMER,LATAM,PepsiCo,Consumer Products,SMB,FinanceHub,70.686,1.0,0.3,-24.2352,2021,12,6
France,Paris,EMEA,EU-WEST,Carrefour,Retail,Strategic,Support,54.816,3.0,0.2,17.8152,2023,8,1
Russia,Moscow,EMEA,EU-EAST,Aviva,Finance,SMB,Marketing Suite,72.294,1.0,0.7,-98.8018,2022,3,20
Japan,Chiba,APJ,JAPN,Intel,Tech,Strategic,Storage,2.896,2.0,0.2,0.4706,2023,7,30
Japan,Chiba,APJ,JAPN,Intel,Tech,Strategic,Site Analytics,124.792,1.0,0.2,15.599,2023,7,30
United Kingdom,London,EMEA,UKIR,Intel,Tech,SMB,ContactMatcher,330.588,1.0,0.4,-115.7058,2022,10,2
United States,Los Angeles,AMER,NAMER,Chevron,Energy,SMB,ContactMatcher,673.568,2.0,0.2,252.588,2020,3,31
United States,Los Angeles,AMER,NAMER,Chevron,Energy,SMB,OneView,52.98,2.0,0.0,14.8344,2020,3,31
India,Delhi,APJ,IND,Trafigura Group,Finance,SMB,SaaS Connector Pack,526.45,5.0,0.0,31.587,2023,6,27
Australia,Sydney,APJ,ANZ,Mondelez International,Consumer Products,SMB,Marketing Suite - Gold,228.92,5.0,0.2,14.3075,2023,7,10
Belgium,Brussels,EMEA,EU-WEST,Bank of America Corp.,Finance,SMB,Site Analytics,319.968,4.0,0.2,35.9964,2021,12,14
Egypt,Cairo,EMEA,MEA,Samsung Electronics,Tech,Strategic,Data Smasher,205.03,7.0,0.0,67.6599,2023,12,6
India,Delhi,APJ,IND,Johnson & Johnson,Healthcare,SMB,Marketing Suite - Gold,190.86,2.0,0.0,11.4516,2021,9,15
India,Delhi,APJ,IND,Johnson & Johnson,Healthcare,SMB,ChatBot Plugin,24.32,8.0,0.0,8.2688,2021,9,15
Turkey,Ankara,EMEA,MEA,Bank of America Corp.,Finance,Enterprise,Support,44.4,5.0,0.0,12.432,2022,7,16
